Serial,Type,Datetime,Data,Outlier_Flag
01548,real_time_data,2022-01-01 10:15:00,"{""datetime"": ""2022-01-01 10:15:00"", ""laeq"": 56.45, ""lafmax"": 67.9, ""la10"": 58.77, ""la90"": 52.51, ""la95"": 51.93, ""lceq"": 65.95, ""lcfmax"": 89.7, ""lc10"": 66.49, ""lc90"": 57.55, ""lc95"": 57.16}",No
01548,real_time_data,2022-01-01 10:20:00,"{""datetime"": ""2022-01-01 10:20:00"", ""laeq"": 55.98, ""lafmax"": 75.05, ""la10"": 57.56, ""la90"": 52.64, ""la95"": 51.73, ""lceq"": 62.69, ""lcfmax"": 82.52, ""lc10"": 65.13, ""lc90"": 56.05, ""lc95"": 55.52}",No
01548,real_time_data,2022-01-01 10:25:00,"{""datetime"": ""2022-01-01 10:25:00"", ""laeq"": 55.73, ""lafmax"": 60.51, ""la10"": 57.71, ""la90"": 53.43, ""la95"": 52.51, ""lceq"": 60.55, ""lcfmax"": 77.85, ""lc10"": 62.8, ""lc90"": 56.17, ""lc95"": 55.79}",No
01548,real_time_data,2022-01-01 10:30:00,"{""datetime"": ""2022-01-01 10:30:00"", ""laeq"": 56.13, ""lafmax"": 68.56, ""la10"": 57.86, ""la90"": 53.12, ""la95"": 52.67, ""lceq"": 59.78, ""lcfmax"": 74.98, ""lc10"": 61.61, ""lc90"": 56.04, ""lc95"": 55.56}",No
01548,real_time_data,2022-01-01 10:35:00,"{""datetime"": ""2022-01-01 10:35:00"", ""laeq"": 57.44, ""lafmax"": 69.6, ""la10"": 59.02, ""la90"": 54.62, ""la95"": 54.29, ""lceq"": 63.55, ""lcfmax"": 79.46, ""lc10"": 66.4, ""lc90"": 57.89, ""lc95"": 57.51}",No
01548,real_time_data,2022-01-01 10:40:00,"{""datetime"": ""2022-01-01 10:40:00"", ""laeq"": 56.18, ""lafmax"": 65.39, ""la10"": 57.66, ""la90"": 54.24, ""la95"": 53.6, ""lceq"": 60.65, ""lcfmax"": 78.44, ""lc10"": 62.4, ""lc90"": 57.03, ""lc95"": 56.56}",No
01548,real_time_data,2022-01-01 10:45:00,"{""datetime"": ""2022-01-01 10:45:00"", ""laeq"": 56.53, ""lafmax"": 73.12, ""la10"": 58.15, ""la90"": 54.04, ""la95"": 53.61, ""lceq"": 59.76, ""lcfmax"": 71.8, ""lc10"": 61.51, ""lc90"": 56.83, ""lc95"": 56.42}",No
01548,real_time_data,2022-01-01 10:50:00,"{""datetime"": ""2022-01-01 10:50:00"", ""laeq"": 56.13, ""lafmax"": 61.79, ""la10"": 58.09, ""la90"": 53.53, ""la95"": 53, ""lceq"": 59.96, ""lcfmax"": 77.74, ""lc10"": 61.74, ""lc90"": 56.62, ""lc95"": 56.12}",No
01548,real_time_data,2022-01-01 10:55:00,"{""datetime"": ""2022-01-01 10:55:00"", ""laeq"": 56.82, ""lafmax"": 65.81, ""la10"": 59.02, ""la90"": 53.39, ""la95"": 52.95, ""lceq"": 65.47, ""lcfmax"": 86.2, ""lc10"": 64.26, ""lc90"": 56.45, ""lc95"": 56.06}",No
01548,real_time_data,2022-01-01 11:00:00,"{""datetime"": ""2022-01-01 11:00:00"", ""laeq"": 58.14, ""lafmax"": 79.18, ""la10"": 59.35, ""la90"": 54.45, ""la95"": 53.99, ""lceq"": 65.29, ""lcfmax"": 88.62, ""lc10"": 66.51, ""lc90"": 58.54, ""lc95"": 57.95}",No
01548,real_time_data,2022-01-01 11:05:00,"{""datetime"": ""2022-01-01 11:05:00"", ""laeq"": 57.18, ""lafmax"": 67.03, ""la10"": 59.23, ""la90"": 53.97, ""la95"": 53.41, ""lceq"": 64.44, ""lcfmax"": 81.7, ""lc10"": 67.85, ""lc90"": 57.01, ""lc95"": 56.43}",No
01548,real_time_data,2022-01-01 11:10:00,"{""datetime"": ""2022-01-01 11:10:00"", ""laeq"": 57.48, ""lafmax"": 72.52, ""la10"": 59.08, ""la90"": 54.81, ""la95"": 54, ""lceq"": 62.71, ""lcfmax"": 80.47, ""lc10"": 65.58, ""lc90"": 58.23, ""lc95"": 57.47}",No
01548,real_time_data,2022-01-01 11:15:00,"{""datetime"": ""2022-01-01 11:15:00"", ""laeq"": 57.53, ""lafmax"": 77.22, ""la10"": 59.49, ""la90"": 53.5, ""la95"": 53.22, ""lceq"": 62.57, ""lcfmax"": 76.23, ""lc10"": 66.14, ""lc90"": 56.57, ""lc95"": 56.12}",No
01548,real_time_data,2022-01-01 11:20:00,"{""datetime"": ""2022-01-01 11:20:00"", ""laeq"": 56, ""lafmax"": 65.14, ""la10"": 57.58, ""la90"": 53.7, ""la95"": 53.09, ""lceq"": 61.24, ""lcfmax"": 78.89, ""lc10"": 61.2, ""lc90"": 57.26, ""lc95"": 56.78}",No
01548,real_time_data,2022-01-01 11:25:00,"{""datetime"": ""2022-01-01 11:25:00"", ""laeq"": 55.89, ""lafmax"": 63.42, ""la10"": 57.79, ""la90"": 53.17, ""la95"": 52.64, ""lceq"": 59.24, ""lcfmax"": 73.6, ""lc10"": 60.92, ""lc90"": 56.23, ""lc95"": 55.68}",No
01548,real_time_data,2022-01-01 11:30:00,"{""datetime"": ""2022-01-01 11:30:00"", ""laeq"": 57.16, ""lafmax"": 72.82, ""la10"": 58.61, ""la90"": 53.89, ""la95"": 53.31, ""lceq"": 63.62, ""lcfmax"": 82.69, ""lc10"": 62.6, ""lc90"": 56.97, ""lc95"": 56.44}",No
01548,real_time_data,2022-01-01 11:35:00,"{""datetime"": ""2022-01-01 11:35:00"", ""laeq"": 56.45, ""lafmax"": 65.33, ""la10"": 57.93, ""la90"": 54.51, ""la95"": 54.1, ""lceq"": 60.98, ""lcfmax"": 76.76, ""lc10"": 63.3, ""lc90"": 57.14, ""lc95"": 56.73}",No
01548,real_time_data,2022-01-01 11:40:00,"{""datetime"": ""2022-01-01 11:40:00"", ""laeq"": 56.02, ""lafmax"": 66.19, ""la10"": 57.84, ""la90"": 52.66, ""la95"": 51.71, ""lceq"": 61.22, ""lcfmax"": 78.47, ""lc10"": 62.55, ""lc90"": 55.92, ""lc95"": 55.08}",No
01548,real_time_data,2022-01-01 11:45:00,"{""datetime"": ""2022-01-01 11:45:00"", ""laeq"": 56.67, ""lafmax"": 62.96, ""la10"": 58.5, ""la90"": 54.32, ""la95"": 54, ""lceq"": 63.13, ""lcfmax"": 85.6, ""lc10"": 64.62, ""lc90"": 57.47, ""lc95"": 56.96}",No
01548,real_time_data,2022-01-01 11:50:00,"{""datetime"": ""2022-01-01 11:50:00"", ""laeq"": 59.51, ""lafmax"": 76.61, ""la10"": 60.96, ""la90"": 54.51, ""la95"": 54.02, ""lceq"": 64.63, ""lcfmax"": 85.07, ""lc10"": 66.19, ""lc90"": 57.68, ""lc95"": 56.83}",No
01548,real_time_data,2022-01-01 11:55:00,"{""datetime"": ""2022-01-01 11:55:00"", ""laeq"": 57.24, ""lafmax"": 64.93, ""la10"": 58.58, ""la90"": 55.23, ""la95"": 54.6, ""lceq"": 65.47, ""lcfmax"": 88.47, ""lc10"": 66.71, ""lc90"": 58.25, ""lc95"": 57.79}",No
01548,real_time_data,2022-01-01 12:00:00,"{""datetime"": ""2022-01-01 12:00:00"", ""laeq"": 57.53, ""lafmax"": 70.72, ""la10"": 59.07, ""la90"": 55, ""la95"": 54.73, ""lceq"": 64.67, ""lcfmax"": 81.73, ""lc10"": 67.61, ""lc90"": 58.56, ""lc95"": 58.29}",No
01548,real_time_data,2022-01-01 12:05:00,"{""datetime"": ""2022-01-01 12:05:00"", ""laeq"": 57.74, ""lafmax"": 70.26, ""la10"": 59.8, ""la90"": 54.1, ""la95"": 53.23, ""lceq"": 64.25, ""lcfmax"": 87.53, ""lc10"": 65.26, ""lc90"": 57.26, ""lc95"": 56.57}",No
01548,real_time_data,2022-01-01 12:10:00,"{""datetime"": ""2022-01-01 12:10:00"", ""laeq"": 58.42, ""lafmax"": 71.7, ""la10"": 60.21, ""la90"": 55.6, ""la95"": 54.85, ""lceq"": 66.45, ""lcfmax"": 89.97, ""lc10"": 67.85, ""lc90"": 59.2, ""lc95"": 58.78}",No
01548,real_time_data,2022-01-01 12:15:00,"{""datetime"": ""2022-01-01 12:15:00"", ""laeq"": 58.64, ""lafmax"": 71.53, ""la10"": 60.77, ""la90"": 54.86, ""la95"": 54.37, ""lceq"": 67.12, ""lcfmax"": 87.19, ""lc10"": 69.52, ""lc90"": 59, ""lc95"": 58.08}",No
01548,real_time_data,2022-01-01 12:20:00,"{""datetime"": ""2022-01-01 12:20:00"", ""laeq"": 57.48, ""lafmax"": 71.29, ""la10"": 58.88, ""la90"": 55.03, ""la95"": 54.57, ""lceq"": 62.05, ""lcfmax"": 82.21, ""lc10"": 63.4, ""lc90"": 58.25, ""lc95"": 57.88}",No
01548,real_time_data,2022-01-01 12:25:00,"{""datetime"": ""2022-01-01 12:25:00"", ""laeq"": 57.81, ""lafmax"": 69.29, ""la10"": 60.26, ""la90"": 54.84, ""la95"": 54.31, ""lceq"": 66.01, ""lcfmax"": 87.58, ""lc10"": 67.99, ""lc90"": 57.91, ""lc95"": 57}",No
01548,real_time_data,2022-01-01 12:30:00,"{""datetime"": ""2022-01-01 12:30:00"", ""laeq"": 56.6, ""lafmax"": 67.06, ""la10"": 57.88, ""la90"": 54.56, ""la95"": 53.33, ""lceq"": 62.03, ""lcfmax"": 81.74, ""lc10"": 63.95, ""lc90"": 57.36, ""lc95"": 56.92}",No
01548,real_time_data,2022-01-01 12:35:00,"{""datetime"": ""2022-01-01 12:35:00"", ""laeq"": 58.04, ""lafmax"": 78.55, ""la10"": 58.76, ""la90"": 54.8, ""la95"": 54.53, ""lceq"": 62.5, ""lcfmax"": 81.13, ""lc10"": 65.69, ""lc90"": 58.25, ""lc95"": 57.74}",No
01548,real_time_data,2022-01-01 12:40:00,"{""datetime"": ""2022-01-01 12:40:00"", ""laeq"": 56.94, ""lafmax"": 62.35, ""la10"": 58.37, ""la90"": 55.17, ""la95"": 54.64, ""lceq"": 60.17, ""lcfmax"": 74.87, ""lc10"": 61.24, ""lc90"": 57.88, ""lc95"": 57.53}",No
01548,real_time_data,2022-01-01 12:45:00,"{""datetime"": ""2022-01-01 12:45:00"", ""laeq"": 56.95, ""lafmax"": 66.36, ""la10"": 59.14, ""la90"": 53.27, ""la95"": 52.79, ""lceq"": 60.16, ""lcfmax"": 70.12, ""lc10"": 62, ""lc90"": 56.61, ""lc95"": 56.05}",No
01548,real_time_data,2022-01-01 12:50:00,"{""datetime"": ""2022-01-01 12:50:00"", ""laeq"": 58.02, ""lafmax"": 67.68, ""la10"": 59.68, ""la90"": 55.05, ""la95"": 54.38, ""lceq"": 63.93, ""lcfmax"": 83.25, ""lc10"": 65.74, ""lc90"": 58.47, ""lc95"": 57.77}",No
01548,real_time_data,2022-01-01 12:55:00,"{""datetime"": ""2022-01-01 12:55:00"", ""laeq"": 58.08, ""lafmax"": 75.26, ""la10"": 60.36, ""la90"": 54.31, ""la95"": 53.76, ""lceq"": 63.34, ""lcfmax"": 84.83, ""lc10"": 65.29, ""lc90"": 57.72, ""lc95"": 57.29}",No
01548,real_time_data,2022-01-01 13:00:00,"{""datetime"": ""2022-01-01 13:00:00"", ""laeq"": 57.27, ""lafmax"": 72.24, ""la10"": 58.72, ""la90"": 55.1, ""la95"": 54.71, ""lceq"": 62.64, ""lcfmax"": 82.88, ""lc10"": 63.83, ""lc90"": 58.53, ""lc95"": 58.18}",No
01548,real_time_data,2022-01-01 13:05:00,"{""datetime"": ""2022-01-01 13:05:00"", ""laeq"": 58.06, ""lafmax"": 72.65, ""la10"": 59.52, ""la90"": 55.63, ""la95"": 55, ""lceq"": 65.59, ""lcfmax"": 85.03, ""lc10"": 67.8, ""lc90"": 58.99, ""lc95"": 58.28}",No
01548,real_time_data,2022-01-01 13:10:00,"{""datetime"": ""2022-01-01 13:10:00"", ""laeq"": 57.45, ""lafmax"": 72.66, ""la10"": 59.16, ""la90"": 54.99, ""la95"": 54.56, ""lceq"": 62.14, ""lcfmax"": 76.28, ""lc10"": 64.81, ""lc90"": 58.16, ""lc95"": 57.79}",No
01548,real_time_data,2022-01-01 13:15:00,"{""datetime"": ""2022-01-01 13:15:00"", ""laeq"": 59.2, ""lafmax"": 77.21, ""la10"": 60.05, ""la90"": 55.19, ""la95"": 54.72, ""lceq"": 65.03, ""lcfmax"": 81.31, ""lc10"": 67.59, ""lc90"": 58.46, ""lc95"": 57.9}",No
01548,real_time_data,2022-01-01 13:20:00,"{""datetime"": ""2022-01-01 13:20:00"", ""laeq"": 58.06, ""lafmax"": 61.4, ""la10"": 59.32, ""la90"": 56.08, ""la95"": 55.52, ""lceq"": 62.31, ""lcfmax"": 75.99, ""lc10"": 64.31, ""lc90"": 59.25, ""lc95"": 58.64}",No
01548,real_time_data,2022-01-01 13:25:00,"{""datetime"": ""2022-01-01 13:25:00"", ""laeq"": 57.59, ""lafmax"": 68.18, ""la10"": 59.63, ""la90"": 54.61, ""la95"": 54.23, ""lceq"": 61.32, ""lcfmax"": 74.41, ""lc10"": 63, ""lc90"": 58.04, ""lc95"": 57.51}",No
01548,real_time_data,2022-01-01 13:30:00,"{""datetime"": ""2022-01-01 13:30:00"", ""laeq"": 57.7, ""lafmax"": 66.13, ""la10"": 59.2, ""la90"": 55.52, ""la95"": 54.7, ""lceq"": 65.22, ""lcfmax"": 89.24, ""lc10"": 65.57, ""lc90"": 58.09, ""lc95"": 57.62}",No
01548,real_time_data,2022-01-01 13:35:00,"{""datetime"": ""2022-01-01 13:35:00"", ""laeq"": 57.55, ""lafmax"": 62.96, ""la10"": 59.44, ""la90"": 54.77, ""la95"": 54.15, ""lceq"": 62.73, ""lcfmax"": 77.33, ""lc10"": 65.1, ""lc90"": 58.06, ""lc95"": 57.59}",No
01548,real_time_data,2022-01-01 13:40:00,"{""datetime"": ""2022-01-01 13:40:00"", ""laeq"": 58.61, ""lafmax"": 75.57, ""la10"": 60.2, ""la90"": 55.79, ""la95"": 55.45, ""lceq"": 63.2, ""lcfmax"": 83.81, ""lc10"": 64.72, ""lc90"": 58.93, ""lc95"": 58.34}",No
01548,real_time_data,2022-01-01 13:45:00,"{""datetime"": ""2022-01-01 13:45:00"", ""laeq"": 58.24, ""lafmax"": 75.28, ""la10"": 59.82, ""la90"": 55.2, ""la95"": 54.52, ""lceq"": 62.38, ""lcfmax"": 76.27, ""lc10"": 64.27, ""lc90"": 58.58, ""lc95"": 58.08}",No
01548,real_time_data,2022-01-01 13:50:00,"{""datetime"": ""2022-01-01 13:50:00"", ""laeq"": 57.41, ""lafmax"": 68.41, ""la10"": 59.06, ""la90"": 54.79, ""la95"": 54.29, ""lceq"": 62.51, ""lcfmax"": 79.82, ""lc10"": 64.68, ""lc90"": 58.38, ""lc95"": 57.68}",No
01548,real_time_data,2022-01-01 13:55:00,"{""datetime"": ""2022-01-01 13:55:00"", ""laeq"": 57.75, ""lafmax"": 65.73, ""la10"": 59.59, ""la90"": 55.01, ""la95"": 54.05, ""lceq"": 62.27, ""lcfmax"": 78.2, ""lc10"": 63.24, ""lc90"": 58.33, ""lc95"": 57.84}",No
01548,real_time_data,2022-01-01 14:00:00,"{""datetime"": ""2022-01-01 14:00:00"", ""laeq"": 56.75, ""lafmax"": 61.85, ""la10"": 58.03, ""la90"": 54.63, ""la95"": 54.09, ""lceq"": 61.34, ""lcfmax"": 75, ""lc10"": 63.34, ""lc90"": 58.15, ""lc95"": 57.74}",No
01548,real_time_data,2022-01-01 14:05:00,"{""datetime"": ""2022-01-01 14:05:00"", ""laeq"": 59.86, ""lafmax"": 75.7, ""la10"": 61.24, ""la90"": 55.52, ""la95"": 54.82, ""lceq"": 64.19, ""lcfmax"": 87.97, ""lc10"": 65.19, ""lc90"": 58.09, ""lc95"": 57.4}",No
01548,real_time_data,2022-01-01 14:10:00,"{""datetime"": ""2022-01-01 14:10:00"", ""laeq"": 58.78, ""lafmax"": 75.46, ""la10"": 61.24, ""la90"": 55.08, ""la95"": 54.69, ""lceq"": 65.93, ""lcfmax"": 85.31, ""lc10"": 66.51, ""lc90"": 57.83, ""lc95"": 57.45}",No
01548,real_time_data,2022-01-01 14:15:00,"{""datetime"": ""2022-01-01 14:15:00"", ""laeq"": 57.55, ""lafmax"": 63.97, ""la10"": 59.46, ""la90"": 54.86, ""la95"": 54.46, ""lceq"": 64.55, ""lcfmax"": 84.94, ""lc10"": 66.45, ""lc90"": 59.41, ""lc95"": 58.7}",No
01548,real_time_data,2022-01-01 14:20:00,"{""datetime"": ""2022-01-01 14:20:00"", ""laeq"": 58.13, ""lafmax"": 68.67, ""la10"": 59.72, ""la90"": 55.62, ""la95"": 54.43, ""lceq"": 64.33, ""lcfmax"": 85.26, ""lc10"": 65.13, ""lc90"": 58.4, ""lc95"": 57.82}",No
01548,real_time_data,2022-01-01 14:25:00,"{""datetime"": ""2022-01-01 14:25:00"", ""laeq"": 58.13, ""lafmax"": 71.42, ""la10"": 59.7, ""la90"": 54.93, ""la95"": 54.5, ""lceq"": 61.79, ""lcfmax"": 75.29, ""lc10"": 63.83, ""lc90"": 57.91, ""lc95"": 57.42}",No
01548,real_time_data,2022-01-01 14:30:00,"{""datetime"": ""2022-01-01 14:30:00"", ""laeq"": 56.9, ""lafmax"": 66.38, ""la10"": 58.64, ""la90"": 54.61, ""la95"": 53.61, ""lceq"": 62.19, ""lcfmax"": 81.48, ""lc10"": 62.99, ""lc90"": 57.74, ""lc95"": 57.26}",No
01548,real_time_data,2022-01-01 14:35:00,"{""datetime"": ""2022-01-01 14:35:00"", ""laeq"": 57.02, ""lafmax"": 68.65, ""la10"": 58.56, ""la90"": 54.94, ""la95"": 54.41, ""lceq"": 60.64, ""lcfmax"": 75.56, ""lc10"": 62.43, ""lc90"": 57.8, ""lc95"": 57.53}",No
01548,real_time_data,2022-01-01 14:40:00,"{""datetime"": ""2022-01-01 14:40:00"", ""laeq"": 57.45, ""lafmax"": 69.65, ""la10"": 59.58, ""la90"": 52.38, ""la95"": 51.28, ""lceq"": 60.75, ""lcfmax"": 74.34, ""lc10"": 62.74, ""lc90"": 56.37, ""lc95"": 55.34}",No
01548,real_time_data,2022-01-01 14:45:00,"{""datetime"": ""2022-01-01 14:45:00"", ""laeq"": 58.57, ""lafmax"": 71.22, ""la10"": 60.19, ""la90"": 56.13, ""la95"": 55.51, ""lceq"": 64.53, ""lcfmax"": 81.11, ""lc10"": 65.98, ""lc90"": 59.35, ""lc95"": 58.76}",No
01548,real_time_data,2022-01-01 14:50:00,"{""datetime"": ""2022-01-01 14:50:00"", ""laeq"": 58.19, ""lafmax"": 69.18, ""la10"": 60.12, ""la90"": 54.87, ""la95"": 54.42, ""lceq"": 63.48, ""lcfmax"": 84.53, ""lc10"": 65.35, ""lc90"": 57.81, ""lc95"": 57.04}",No
01548,real_time_data,2022-01-01 14:55:00,"{""datetime"": ""2022-01-01 14:55:00"", ""laeq"": 58.89, ""lafmax"": 69.43, ""la10"": 61.03, ""la90"": 55.32, ""la95"": 54.68, ""lceq"": 64.37, ""lcfmax"": 81.15, ""lc10"": 67.34, ""lc90"": 58.86, ""lc95"": 58.15}",No
01548,real_time_data,2022-01-01 15:00:00,"{""datetime"": ""2022-01-01 15:00:00"", ""laeq"": 57.8, ""lafmax"": 68.81, ""la10"": 59.48, ""la90"": 54.6, ""la95"": 53.65, ""lceq"": 60.98, ""lcfmax"": 72.93, ""lc10"": 62.55, ""lc90"": 58.76, ""lc95"": 57.87}",No
01548,real_time_data,2022-01-01 15:05:00,"{""datetime"": ""2022-01-01 15:05:00"", ""laeq"": 57.52, ""lafmax"": 70.46, ""la10"": 59.14, ""la90"": 54.74, ""la95"": 54.06, ""lceq"": 61.13, ""lcfmax"": 71.69, ""lc10"": 64.06, ""lc90"": 58.28, ""lc95"": 57.64}",No
01548,real_time_data,2022-01-01 15:10:00,"{""datetime"": ""2022-01-01 15:10:00"", ""laeq"": 57.88, ""lafmax"": 66, ""la10"": 59.82, ""la90"": 54.82, ""la95"": 54.06, ""lceq"": 62.04, ""lcfmax"": 71.32, ""lc10"": 64.32, ""lc90"": 58.64, ""lc95"": 57.63}",No
01548,real_time_data,2022-01-01 15:15:00,"{""datetime"": ""2022-01-01 15:15:00"", ""laeq"": 59.56, ""lafmax"": 74.29, ""la10"": 62.29, ""la90"": 55.99, ""la95"": 55.3, ""lceq"": 62.01, ""lcfmax"": 73.13, ""lc10"": 64.86, ""lc90"": 58.6, ""lc95"": 58.03}",No
01548,real_time_data,2022-01-01 15:20:00,"{""datetime"": ""2022-01-01 15:20:00"", ""laeq"": 60.36, ""lafmax"": 75.09, ""la10"": 63.13, ""la90"": 56.11, ""la95"": 55.53, ""lceq"": 64.81, ""lcfmax"": 85.38, ""lc10"": 67.9, ""lc90"": 58.84, ""lc95"": 58.6}",No
01548,real_time_data,2022-01-01 15:25:00,"{""datetime"": ""2022-01-01 15:25:00"", ""laeq"": 58.18, ""lafmax"": 66.13, ""la10"": 59.94, ""la90"": 56.01, ""la95"": 55.5, ""lceq"": 65.22, ""lcfmax"": 87.96, ""lc10"": 66.18, ""lc90"": 58.89, ""lc95"": 58.3}",No
01548,real_time_data,2022-01-01 15:30:00,"{""datetime"": ""2022-01-01 15:30:00"", ""laeq"": 58.37, ""lafmax"": 67.14, ""la10"": 60.14, ""la90"": 55.89, ""la95"": 55.4, ""lceq"": 64.39, ""lcfmax"": 82.55, ""lc10"": 65.24, ""lc90"": 58.68, ""lc95"": 58.41}",No
01548,real_time_data,2022-01-01 15:35:00,"{""datetime"": ""2022-01-01 15:35:00"", ""laeq"": 58.85, ""lafmax"": 67.42, ""la10"": 60.5, ""la90"": 56.63, ""la95"": 55.83, ""lceq"": 63.27, ""lcfmax"": 79.82, ""lc10"": 64.91, ""lc90"": 60.28, ""lc95"": 59.97}",No
01548,real_time_data,2022-01-01 15:40:00,"{""datetime"": ""2022-01-01 15:40:00"", ""laeq"": 58.09, ""lafmax"": 70.86, ""la10"": 59.66, ""la90"": 55.73, ""la95"": 55.3, ""lceq"": 63.8, ""lcfmax"": 79.74, ""lc10"": 66.71, ""lc90"": 58.89, ""lc95"": 58.22}",No
01548,real_time_data,2022-01-01 15:45:00,"{""datetime"": ""2022-01-01 15:45:00"", ""laeq"": 57.84, ""lafmax"": 74.91, ""la10"": 59.28, ""la90"": 54.96, ""la95"": 54.27, ""lceq"": 62.07, ""lcfmax"": 77.3, ""lc10"": 64.44, ""lc90"": 57.91, ""lc95"": 57.23}",No
01548,real_time_data,2022-01-01 15:50:00,"{""datetime"": ""2022-01-01 15:50:00"", ""laeq"": 58.31, ""lafmax"": 71.44, ""la10"": 60.01, ""la90"": 54.98, ""la95"": 54.23, ""lceq"": 63.08, ""lcfmax"": 80.04, ""lc10"": 64.94, ""lc90"": 58.17, ""lc95"": 57.14}",No
01548,real_time_data,2022-01-01 15:55:00,"{""datetime"": ""2022-01-01 15:55:00"", ""laeq"": 58.31, ""lafmax"": 70.43, ""la10"": 59.87, ""la90"": 55.35, ""la95"": 54.93, ""lceq"": 62.12, ""lcfmax"": 75.37, ""lc10"": 64.86, ""lc90"": 58.69, ""lc95"": 57.7}",No
01548,real_time_data,2022-01-01 16:00:00,"{""datetime"": ""2022-01-01 16:00:00"", ""laeq"": 59.44, ""lafmax"": 76.42, ""la10"": 60.97, ""la90"": 54.58, ""la95"": 53.5, ""lceq"": 68.63, ""lcfmax"": 92.62, ""lc10"": 66.89, ""lc90"": 57.5, ""lc95"": 56.8}",No
01548,real_time_data,2022-01-01 16:05:00,"{""datetime"": ""2022-01-01 16:05:00"", ""laeq"": 57.77, ""lafmax"": 68.42, ""la10"": 59.9, ""la90"": 54.37, ""la95"": 53.11, ""lceq"": 61.46, ""lcfmax"": 76.1, ""lc10"": 63.63, ""lc90"": 57.53, ""lc95"": 56.61}",No
01548,real_time_data,2022-01-01 16:10:00,"{""datetime"": ""2022-01-01 16:10:00"", ""laeq"": 58.44, ""lafmax"": 73.11, ""la10"": 61, ""la90"": 55.25, ""la95"": 54.77, ""lceq"": 61.77, ""lcfmax"": 76.78, ""lc10"": 63.72, ""lc90"": 58.41, ""lc95"": 57.91}",No
01548,real_time_data,2022-01-01 16:15:00,"{""datetime"": ""2022-01-01 16:15:00"", ""laeq"": 59.13, ""lafmax"": 75.94, ""la10"": 60.18, ""la90"": 54.57, ""la95"": 53.85, ""lceq"": 63.77, ""lcfmax"": 80.44, ""lc10"": 66.53, ""lc90"": 58.09, ""lc95"": 57.25}",No
01548,real_time_data,2022-01-01 16:20:00,"{""datetime"": ""2022-01-01 16:20:00"", ""laeq"": 58.72, ""lafmax"": 74.31, ""la10"": 60.51, ""la90"": 55.64, ""la95"": 55.24, ""lceq"": 64.25, ""lcfmax"": 83, ""lc10"": 65.03, ""lc90"": 58.74, ""lc95"": 58.43}",No
01548,real_time_data,2022-01-01 16:25:00,"{""datetime"": ""2022-01-01 16:25:00"", ""laeq"": 58.64, ""lafmax"": 74.22, ""la10"": 60.22, ""la90"": 55.83, ""la95"": 55.38, ""lceq"": 63.28, ""lcfmax"": 79.84, ""lc10"": 65.43, ""lc90"": 59.04, ""lc95"": 58.45}",No
01548,real_time_data,2022-01-01 16:30:00,"{""datetime"": ""2022-01-01 16:30:00"", ""laeq"": 59.36, ""lafmax"": 74.74, ""la10"": 60.2, ""la90"": 56.02, ""la95"": 55.61, ""lceq"": 63.64, ""lcfmax"": 79.67, ""lc10"": 66.32, ""lc90"": 59.77, ""lc95"": 59.47}",No
01548,real_time_data,2022-01-01 16:35:00,"{""datetime"": ""2022-01-01 16:35:00"", ""laeq"": 59.89, ""lafmax"": 70.39, ""la10"": 62.44, ""la90"": 56.83, ""la95"": 56.47, ""lceq"": 66.84, ""lcfmax"": 87.2, ""lc10"": 68.74, ""lc90"": 59.97, ""lc95"": 59.51}",No
01548,real_time_data,2022-01-01 16:40:00,"{""datetime"": ""2022-01-01 16:40:00"", ""laeq"": 58.77, ""lafmax"": 68.1, ""la10"": 60.21, ""la90"": 56.74, ""la95"": 56.19, ""lceq"": 66.66, ""lcfmax"": 87.25, ""lc10"": 70.03, ""lc90"": 59.89, ""lc95"": 59.53}",No
01548,real_time_data,2022-01-01 16:45:00,"{""datetime"": ""2022-01-01 16:45:00"", ""laeq"": 58.96, ""lafmax"": 66.51, ""la10"": 60.28, ""la90"": 56.84, ""la95"": 56.51, ""lceq"": 67.64, ""lcfmax"": 89.06, ""lc10"": 69.14, ""lc90"": 59.44, ""lc95"": 59.15}",No
01548,real_time_data,2022-01-01 16:50:00,"{""datetime"": ""2022-01-01 16:50:00"", ""laeq"": 58.95, ""lafmax"": 70.31, ""la10"": 60.89, ""la90"": 54.78, ""la95"": 53.87, ""lceq"": 62.98, ""lcfmax"": 82.05, ""lc10"": 65.42, ""lc90"": 58.23, ""lc95"": 57.6}",No
01548,real_time_data,2022-01-01 16:55:00,"{""datetime"": ""2022-01-01 16:55:00"", ""laeq"": 57.38, ""lafmax"": 73.43, ""la10"": 58.9, ""la90"": 54.97, ""la95"": 54.33, ""lceq"": 62.88, ""lcfmax"": 80.61, ""lc10"": 65.71, ""lc90"": 58.45, ""lc95"": 57.62}",No
01548,real_time_data,2022-01-01 17:00:00,"{""datetime"": ""2022-01-01 17:00:00"", ""laeq"": 57.14, ""lafmax"": 67.87, ""la10"": 59, ""la90"": 54.87, ""la95"": 54.59, ""lceq"": 61.23, ""lcfmax"": 76.12, ""lc10"": 62.52, ""lc90"": 57.99, ""lc95"": 57.7}",No
